transaction_id,timestamp,customer_id,customer_age,merchant_id,merchant_name,merchant_category,country,ip_country,currency,payment_method,device_type,amount,risk_score,status,fee_amount,net_revenue,chargeback_loss_est,ip_country_missing,device_type_missing,merchant_category_missing,payment_method_missing,risk_score_missing,customer_age_missing,country_mismatch
6199,2025-12-01 08:19:29,111896,32.0,21242,Merchant_21242,gaming,US,US,GBP,card,web,13.74,28.0,captured,0.32,0.32,0.0,0,0,0,0,0,0,0
6200,2025-05-30 11:45:30,194737,46.0,20528,Merchant_20528,food_delivery,GB,GB,USD,unknown,unknown,60.34,8.0,captured,1.64,1.64,0.0,0,1,0,1,0,0,0
6201,2025-07-09 09:53:47,137538,28.0,23627,Merchant_23627,ecommerce,DE,DE,USD,unknown,android,12.31,10.0,captured,0.3,0.3,0.0,0,0,0,1,0,0,0
6202,2024-07-31 02:51:17,153799,19.0,29399,Merchant_29399,ecommerce,US,US,USD,card,unknown,25.06,3.0,failed,0.56,0.0,0.0,0,1,0,0,0,0,0
6203,2025-04-12 21:22:05,189769,48.0,21680,Merchant_21680,ecommerce,TR,TR,TRY,card,web,1239.73,12.0,captured,23.95,23.95,0.0,0,0,0,0,0,0,0
6204,2024-02-13 15:51:42,162870,44.0,20444,Merchant_20444,ecommerce,TR,TR,TRY,card,web,4110.58,33.0,refunded,112.52,0.0,0.0,0,0,0,0,0,1,0
6205,2025-05-08 11:51:07,173494,38.0,29590,Merchant_29590,food_delivery,ES,ES,USD,wallet,unknown,10.82,23.0,captured,0.26,0.26,0.0,0,1,0,0,0,0,0
6206,2025-02-27 03:35:14,118448,22.0,21978,Merchant_21978,gaming,US,US,GBP,bank_transfer,android,28.65,19.0,captured,0.78,0.78,0.0,0,0,0,0,0,0,0
6207,2024-08-29 23:25:48,146007,18.0,23559,Merchant_23559,food_delivery,TR,TR,TRY,bank_transfer,android,1001.04,0.0,captured,28.2,28.2,0.0,1,0,0,0,0,0,0
6208,2025-06-02 15:25:26,154057,21.0,27801,Merchant_27801,gaming,TR,TR,EUR,card,web,8.19,21.0,captured,0.13,0.13,0.0,0,0,0,0,0,0,0
6209,2025-04-16 21:24:06,117573,58.0,20981,Merchant_20981,saas,NL,NL,EUR,card,android,24.21,14.0,refunded,0.59,0.0,0.0,0,0,0,0,0,0,0
6210,2024-11-16 11:15:14,138529,67.0,21710,Merchant_21710,ecommerce,US,US,USD,wallet,unknown,51.55,19.0,captured,1.01,1.01,0.0,0,1,0,0,0,0,0
6211,2024-05-16 06:50:45,183145,62.0,27267,Merchant_27267,saas,TR,TR,TRY,card,ios,735.96,17.0,captured,24.33,24.33,0.0,0,0,0,0,0,0,0
6212,2024-01-18 04:52:58,193142,38.0,20066,Merchant_20066,utilities,IT,TR,EUR,card,web,32.86,18.0,captured,0.81,0.81,0.0,0,0,0,0,0,0,1
6213,2025-11-15 12:35:57,182334,52.0,27116,Merchant_27116,saas,ES,ES,EUR,wallet,ios,34.56,20.0,captured,1.08,1.08,0.0,0,0,0,0,0,0,0
6214,2024-07-24 09:24:47,193391,54.0,25423,Merchant_25423,gaming,IT,IT,EUR,wallet,android,19.08,21.0,captured,0.25,0.25,0.0,0,0,0,0,1,0,0
6215,2024-08-08 07:25:09,199849,23.0,22410,Merchant_22410,utilities,GB,GB,EUR,card,ios,48.8,2.0,captured,1.1,1.1,0.0,0,0,0,0,0,0,0
6216,2025-05-12 04:16:36,119849,44.0,26134,Merchant_26134,travel,US,US,EUR,card,android,18.67,17.0,captured,0.31,0.31,0.0,1,0,0,0,0,1,0
6217,2024-07-05 06:52:03,185549,21.0,23214,Merchant_23214,unknown,TR,TR,TRY,card,android,188.53,10.0,captured,4.86,4.86,0.0,0,0,1,0,0,0,0
6218,2024-10-01 07:13:11,162012,28.0,29488,Merchant_29488,marketplace,US,NL,GBP,card,ios,16.84,9.0,captured,0.35,0.35,0.0,0,0,0,0,0,0,1
6219,2025-06-03 03:34:20,185888,18.0,24149,Merchant_24149,ecommerce,DE,DE,EUR,card,web,32.6,19.0,captured,0.58,0.58,0.0,0,0,0,0,0,0,0
6220,2025-03-10 14:59:04,163816,54.0,27482,Merchant_27482,marketplace,TR,TR,TRY,bank_transfer,android,1002.57,5.0,captured,32.65,32.65,0.0,1,0,0,0,0,0,0
6221,2025-04-24 04:58:53,112494,42.0,22676,Merchant_22676,utilities,US,US,USD,card,android,33.81,12.0,captured,0.47,0.47,0.0,1,0,0,0,0,0,0
6222,2024-01-04 09:49:55,156252,25.0,28333,Merchant_28333,gaming,GB,GB,USD,card,ios,16.11,20.0,failed,0.39,0.0,0.0,0,0,0,0,0,0,0
6223,2024-11-25 10:45:25,176038,25.0,22888,Merchant_22888,saas,FR,FR,EUR,card,android,17.53,6.0,captured,0.49,0.49,0.0,0,0,0,0,0,0,0
6224,2024-12-12 22:41:42,112432,52.0,25079,Merchant_25079,ecommerce,TR,TR,TRY,wallet,android,2020.64,39.0,captured,30.11,30.11,0.0,0,0,0,0,0,0,0
6225,2025-04-06 16:27:28,150450,29.0,28015,Merchant_28015,saas,IT,IT,GBP,card,android,34.41,9.0,captured,0.89,0.89,0.0,0,0,0,0,0,0,0
6226,2024-04-20 13:33:03,165400,59.0,29260,Merchant_29260,saas,US,US,USD,card,web,16.98,10.0,captured,0.26,0.26,0.0,0,0,0,0,0,0,0
6227,2024-04-26 10:19:07,146427,31.0,27517,Merchant_27517,ecommerce,GB,GB,EUR,card,ios,28.92,3.0,captured,0.68,0.68,0.0,0,0,0,0,0,0,0
6228,2025-07-10 13:48:12,179907,42.0,26674,Merchant_26674,saas,ES,ES,EUR,wallet,android,30.82,15.0,captured,0.71,0.71,0.0,0,0,0,0,0,0,0
6229,2025-05-06 12:42:42,112698,37.0,26925,Merchant_26925,marketplace,TR,TR,TRY,card,android,7612.97,41.0,failed,172.87,0.0,0.0,0,0,0,0,0,0,0
6230,2025-08-15 03:54:56,134522,62.0,24061,Merchant_24061,saas,IT,IT,USD,card,android,39.21,16.0,captured,0.76,0.76,0.0,0,0,0,0,0,0,0
6231,2024-07-16 13:05:57,195128,21.0,26867,Merchant_26867,ecommerce,AE,AE,GBP,card,android,16.04,6.0,captured,0.45,0.45,0.0,0,0,0,0,0,0,0
6232,2025-12-29 06:00:26,151454,47.0,25746,Merchant_25746,ecommerce,ES,ES,USD,wallet,android,73.28,12.0,captured,1.44,1.44,0.0,0,0,0,0,1,0,0
6233,2024-07-18 04:05:10,118098,31.0,25218,Merchant_25218,unknown,US,US,USD,card,web,61.28,20.0,disputed,1.39,0.0,52.09,0,0,1,0,0,0,0
6234,2025-04-20 04:51:39,111632,59.0,23132,Merchant_23132,ecommerce,TR,TR,TRY,card,android,2535.64,42.0,captured,34.12,34.12,0.0,0,0,0,0,0,0,0
6235,2024-04-28 09:23:32,159315,61.0,23508,Merchant_23508,ecommerce,TR,TR,TRY,card,ios,448.96,2.0,captured,10.38,10.38,0.0,0,0,0,0,0,0,0
6236,2025-11-01 12:10:09,193067,18.0,21235,Merchant_21235,utilities,NL,NL,USD,card,android,19.32,14.0,captured,0.53,0.53,0.0,0,0,0,0,0,0,0
6237,2024-08-30 15:14:50,104916,26.0,27204,Merchant_27204,food_delivery,TR,TR,USD,wallet,android,9.67,10.0,captured,0.21,0.21,0.0,0,0,0,0,0,0,0
6238,2025-08-08 19:24:51,110953,61.0,20222,Merchant_20222,travel,TR,TR,TRY,card,android,4695.09,36.0,refunded,136.92,0.0,0.0,0,0,0,0,0,0,0
6239,2024-08-29 19:31:06,137522,44.0,21163,Merchant_21163,ecommerce,ES,GB,EUR,card,android,22.27,8.0,captured,0.26,0.26,0.0,0,0,0,0,0,0,1
6240,2025-07-31 07:39:14,120837,20.0,22929,Merchant_22929,marketplace,US,US,US D,wallet,android,8.43,12.0,disputed,0.26,0.0,7.17,0,0,0,0,0,0,0
6241,2024-11-27 13:12:58,112107,40.0,21410,Merchant_21410,marketplace,TR,TR,TRY,card,android,3224.91,29.0,disputed,73.09,0.0,2741.17,1,0,0,0,0,0,0
6242,2024-02-15 14:50:23,129847,36.0,27496,Merchant_27496,travel,NL,NL,USD,card,ios,110.07,0.0,captured,1.46,1.46,0.0,0,0,0,0,0,0,0
6243,2024-05-19 00:08:58,164279,33.0,21262,Merchant_21262,marketplace,TR,FR,TRY,card,android,796.6,12.0,captured,23.21,23.21,0.0,0,0,0,0,0,0,1
6244,2025-05-13 21:51:19,182578,62.0,24564,Merchant_24564,food_delivery,GB,GB,USD,wallet,android,29.71,21.0,captured,0.96,0.96,0.0,0,0,0,0,0,0,0
6245,2024-05-20 21:29:31,130638,24.0,27326,Merchant_27326,ecommerce,TR,TR,TRY,card,web,1663.73,14.0,captured,36.65,36.65,0.0,0,0,0,0,0,0,0
6246,2024-07-19 23:34:40,170064,65.0,25890,Merchant_25890,gaming,US,US,GBP,card,android,11.34,28.0,refunded,0.24,0.0,0.0,0,0,0,0,0,0,0
6247,2025-01-30 11:15:35,182313,43.0,25914,Merchant_25914,ecommerce,TR,TR,TRY,card,ios,3863.9,33.0,captured,40.06,40.06,0.0,0,0,0,0,0,0,0
6248,2024-07-03 17:24:44,100701,46.0,23441,Merchant_23441,saas,NL,IT,EUR,wallet,ios,50.5,14.0,captured,1.28,1.28,0.0,0,0,0,0,0,0,1
6249,2024-04-04 01:55:55,185282,22.0,24501,Merchant_24501,travel,US,US,USD,card,web,37.49,17.0,failed,1.24,0.0,0.0,0,0,0,0,0,0,0
6250,2025-03-31 17:41:58,118355,29.0,27668,Merchant_27668,unknown,TR,TR,TRY,card,unknown,362.51,17.0,captured,6.38,6.38,0.0,0,1,1,0,0,0,0
6251,2025-05-17 21:28:32,168504,36.0,24761,Merchant_24761,gaming,ES,ES,USD,card,android,16.36,18.0,captured,0.17,0.17,0.0,0,0,0,0,0,0,0
6252,2025-06-19 03:00:22,175014,63.0,26997,Merchant_26997,marketplace,AE,AE,EUR,card,android,28.21,9.0,captured,0.83,0.83,0.0,0,0,0,0,0,0,0
6253,2025-11-20 01:57:13,184528,34.0,28274,Merchant_28274,ecommerce,GB,GB,USD,card,web,39.34,10.0,captured,0.78,0.78,0.0,0,0,0,0,0,0,0
6254,2024-03-31 21:07:59,140383,60.0,22449,Merchant_22449,utilities,ES,ES,EUR,card,ios,15.89,16.0,captured,0.21,0.21,0.0,0,0,0,0,0,0,0
6255,2024-11-07 13:27:33,165950,68.0,21216,Merchant_21216,travel,TR,TR,USD,wallet,android,98.93,21.0,captured,2.67,2.67,0.0,0,0,0,0,0,0,0
6256,2024-06-19 19:36:07,102621,62.0,24632,Merchant_24632,ecommerce,GB,GB,EUR,wallet,android,34.66,21.0,captured,0.85,0.85,0.0,0,0,0,0,0,0,0
6257,2025-10-19 19:21:54,144691,30.0,23832,Merchant_23832,saas,IT,IT,USD,card,android,18.95,10.0,captured,0.47,0.47,0.0,0,0,0,0,0,0,0
6258,2025-01-29 01:09:14,196390,25.0,21497,Merchant_21497,ecommerce,GB,GB,USD,unknown,android,64.54,11.0,captured,1.56,1.56,0.0,1,0,0,1,0,0,0
6259,2024-03-12 18:30:24,115852,40.0,27600,Merchant_27600,ecommerce,TR,TR,TRY,card,android,1097.41,0.0,captured,18.71,18.71,0.0,0,0,0,0,0,0,0
6260,2025-05-20 06:25:46,115123,41.0,26239,Merchant_26239,travel,AE,AE,EUR,card,ios,138.65,9.0,captured,3.16,3.16,0.0,0,0,0,0,0,0,0
6261,2024-02-01 08:37:03,170012,36.0,26577,Merchant_26577,utilities,TR,TR,TRY,card,android,519.94,0.0,captured,9.3,9.3,0.0,0,0,0,0,0,0,0
6262,2024-07-19 03:30:12,151046,60.0,27090,Merchant_27090,travel,TR,TR,TRY,card,android,5401.46,31.0,captured,119.87,119.87,0.0,0,0,0,0,0,0,0
6263,2025-06-10 14:22:57,145494,69.0,24351,Merchant_24351,saas,FR,FR,EUR,wallet,android,29.03,10.0,captured,1.06,1.06,0.0,0,0,0,0,0,0,0
6264,2025-01-04 09:12:41,124831,58.0,25102,Merchant_25102,ecommerce,TR,TR,USD,card,android,39.76,7.0,captured,0.66,0.66,0.0,0,0,0,0,0,0,0
6265,2025-07-09 13:05:52,117126,49.0,22243,Merchant_22243,saas,TR,TR,TRY,card,android,2074.34,34.0,captured,33.99,33.99,0.0,0,0,0,0,0,0,0
6266,2025-02-20 23:14:44,173746,25.0,27312,Merchant_27312,ecommerce,US,US,EUR,card,ios,10.2,7.0,captured,0.24,0.24,0.0,1,0,0,0,0,0,0
6267,2025-09-07 10:22:49,135775,66.0,29463,Merchant_29463,food_delivery,US,US,EUR,card,ios,55.07,9.0,captured,0.97,0.97,0.0,0,0,0,0,0,0,0
6268,2025-02-14 16:09:17,177671,22.0,28737,Merchant_28737,saas,US,US,USD,card,android,116.62,4.0,captured,2.53,2.53,0.0,0,0,0,0,0,0,0
6269,2024-02-11 11:26:44,144333,22.0,24078,Merchant_24078,utilities,FR,FR,USD,card,android,8.41,11.0,captured,0.22,0.22,0.0,0,0,0,0,1,0,0
6270,2024-02-22 00:30:12,139721,21.0,20499,Merchant_20499,ecommerce,GB,AE,GBP,card,ios,56.95,15.0,captured,1.76,1.76,0.0,0,0,0,0,0,0,1
6271,2025-07-21 03:24:41,123011,67.0,28777,Merchant_28777,ecommerce,FR,FR,USD,card,android,14.77,5.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,0
6272,2024-01-29 04:18:02,165844,30.0,25748,Merchant_25748,ecommerce,TR,TR,TRY,card,android,1248.81,12.0,captured,35.94,35.94,0.0,0,0,0,0,0,0,0
6273,2024-10-01 20:57:30,128464,63.0,27777,Merchant_27777,marketplace,TR,TR,TRY,card,android,1889.83,27.0,captured,59.57,59.57,0.0,0,0,0,0,0,0,0
6274,2024-01-12 18:08:15,190906,40.0,23010,Merchant_23010,saas,ES,ES,USD,card,android,46.18,5.0,captured,1.04,1.04,0.0,1,0,0,0,0,0,0
6275,2024-08-09 10:28:31,140832,49.0,28614,Merchant_28614,travel,US,US,USD,card,ios,49.84,17.0,captured,0.81,0.81,0.0,0,0,0,0,0,0,0
6276,2025-03-10 10:48:01,181480,33.0,28381,Merchant_28381,ecommerce,TR,TR,TRY,wallet,android,635.75,17.0,refunded,11.88,0.0,0.0,0,0,0,0,0,0,0
6277,2024-05-06 07:22:44,146994,54.0,20169,Merchant_20169,ecommerce,ES,ES,GBP,card,android,100.57,4.0,captured,2.19,2.19,0.0,0,0,0,0,0,0,0
6278,2024-12-06 06:03:05,141489,60.0,25647,Merchant_25647,ecommerce,US,US,EUR,card,android,8.28,11.0,captured,0.24,0.24,0.0,0,0,0,0,0,0,0
6279,2025-12-28 02:11:45,145318,44.0,24773,Merchant_24773,ecommerce,US,US,EUR,card,unknown,33.15,12.0,captured,0.8,0.8,0.0,0,1,0,0,0,0,0
6280,2024-02-21 11:03:34,144147,20.0,26578,Merchant_26578,ecommerce,TR,TR,TRY,card,android,1472.87,8.0,refunded,19.68,0.0,0.0,0,0,0,0,0,0,0
6281,2024-02-16 11:23:09,147897,32.0,22594,Merchant_22594,ecommerce,DE,DE,EUR,card,ios,46.28,1.0,captured,1.57,1.57,0.0,0,0,0,0,0,0,0
6282,2024-07-17 00:15:46,188686,50.0,20979,Merchant_20979,saas,TR,TR,TRY,card,ios,3271.73,37.0,captured,65.63,65.63,0.0,0,0,0,0,0,0,0
6283,2025-08-26 17:10:49,170307,47.0,22739,Merchant_22739,saas,GB,GB,EUR,card,android,11.83,8.0,captured,0.26,0.26,0.0,0,0,0,0,0,0,0
6284,2024-10-23 05:34:28,103437,26.0,25253,Merchant_25253,saas,NL,US,USD,card,android,25.83,5.0,captured,0.64,0.64,0.0,0,0,0,0,0,0,1
6285,2025-04-11 19:56:33,105822,61.0,22698,Merchant_22698,gaming,DE,TR,USD,bank_transfer,android,13.63,23.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,1
6286,2024-01-25 17:24:36,102281,60.0,24640,Merchant_24640,ecommerce,TR,TR,TRY,card,ios,1234.15,14.0,captured,28.3,28.3,0.0,0,0,0,0,0,0,0
6287,2025-06-20 14:36:33,169091,26.0,23892,Merchant_23892,gaming,TR,TR,TRY,wallet,android,949.42,21.0,captured,21.84,21.84,0.0,0,0,0,0,0,0,0
6288,2024-02-19 05:18:03,120579,55.0,26940,Merchant_26940,marketplace,AE,AE,GBP,card,android,266.19,20.0,captured,6.89,6.89,0.0,0,0,0,0,0,0,0
6289,2025-06-03 13:17:02,138527,41.0,24106,Merchant_24106,travel,IT,TR,USD,card,android,113.02,17.0,captured,2.42,2.42,0.0,0,0,0,0,0,0,1
6290,2024-04-17 23:32:47,182761,36.0,21444,Merchant_21444,unknown,TR,TR,TRY,wallet,android,1845.03,42.0,captured,39.68,39.68,0.0,0,0,1,0,0,0,0
6291,2025-09-18 15:46:19,113178,27.0,26339,Merchant_26339,utilities,US,US,USD,bank_transfer,android,51.38,11.0,captured,1.02,1.02,0.0,0,0,0,0,1,0,0
6292,2024-08-04 04:15:01,115321,46.0,22126,Merchant_22126,ecommerce,DE,FR,USD,card,android,98.24,16.0,captured,2.47,2.47,0.0,0,0,0,0,0,0,1
6293,2024-05-14 04:02:13,107943,23.0,23003,Merchant_23003,ecommerce,AE,AE,GBP,card,web,13.54,13.0,captured,0.37,0.37,0.0,0,0,0,0,0,0,0
6294,2024-09-02 19:04:13,128527,46.0,27066,Merchant_27066,ecommerce,IT,IT,EUR,unknown,ios,52.15,2.0,captured,1.24,1.24,0.0,0,0,0,1,0,0,0
6295,2024-01-01 14:26:50,108961,55.0,22727,Merchant_22727,saas,FR,FR,USD,wallet,ios,10.69,9.0,captured,0.28,0.28,0.0,0,0,0,0,0,0,0
6296,2024-04-30 12:57:16,162906,57.0,20618,Merchant_20618,marketplace,TR,TR,TRY,card,android,5517.82,33.0,captured,101.84,101.84,0.0,0,0,0,0,0,0,0
6297,2025-03-12 22:13:08,173676,49.0,23605,Merchant_23605,utilities,NL,NL,USD,card,android,33.89,10.0,refunded,0.98,0.0,0.0,0,0,0,0,0,0,0
6298,2024-08-07 13:39:12,118424,43.0,23879,Merchant_23879,saas,IT,IT,GBP,card,web,34.89,14.0,captured,0.49,0.49,0.0,1,0,0,0,0,0,0
6299,2024-09-15 07:36:12,152431,68.0,26864,Merchant_26864,saas,US,US,EUR,card,android,40.16,10.0,failed,0.93,0.0,0.0,0,0,0,0,0,0,0
6300,2025-08-12 06:39:41,130311,66.0,27090,Merchant_27090,utilities,US,US,EUR,card,android,8.68,14.0,failed,0.19,0.0,0.0,1,0,0,0,0,0,0
6301,2024-03-31 08:45:14,108028,46.0,20001,Merchant_20001,unknown,TR,TR,TRY,card,web,141.0,19.0,captured,4.04,4.04,0.0,0,0,1,0,0,0,0
6302,2024-10-16 00:01:31,146690,44.0,27568,Merchant_27568,saas,TR,TR,TRY,wallet,android,835.41,25.0,refunded,19.24,0.0,0.0,0,0,0,0,0,0,0
6303,2024-05-15 21:09:03,169727,59.0,27468,Merchant_27468,ecommerce,IT,IT,EUR,wallet,web,22.64,19.0,captured,0.49,0.49,0.0,0,0,0,0,0,0,0
6304,2024-12-18 11:29:35,122810,44.0,21734,Merchant_21734,saas,TR,IT,TRY,card,android,871.55,14.0,captured,19.64,19.64,0.0,0,0,0,0,0,1,1
6305,2024-08-30 04:14:52,178809,42.0,23389,Merchant_23389,ecommerce,NL,NL,USD,card,android,26.12,9.0,captured,0.65,0.65,0.0,0,0,0,0,0,0,0
6306,2024-02-03 17:56:03,199240,68.0,27667,Merchant_27667,ecommerce,TR,TR,TRY,card,android,1547.34,10.0,captured,35.72,35.72,0.0,0,0,0,0,0,0,0
6307,2024-02-21 06:29:19,105629,32.0,25761,Merchant_25761,ecommerce,TR,TR,TRY,card,android,1663.87,14.0,captured,23.87,23.87,0.0,0,0,0,0,0,0,0
6308,2025-09-14 04:53:43,116344,50.0,23395,Merchant_23395,gaming,GB,GB,USD,bank_transfer,android,24.26,11.0,captured,0.45,0.45,0.0,0,0,0,0,0,0,0
6309,2024-02-11 13:07:09,128940,56.0,27614,Merchant_27614,saas,TR,GB,TRY,card,web,872.62,21.0,captured,24.35,24.35,0.0,0,0,0,0,0,0,1
6310,2025-07-25 09:04:25,184992,53.0,26315,Merchant_26315,food_delivery,DE,DE,GBP,wallet,web,38.7,19.0,captured,0.98,0.98,0.0,0,0,0,0,0,0,0
6311,2025-10-30 16:46:47,114210,43.0,25107,Merchant_25107,gaming,TR,TR,USD,card,ios,9.72,25.0,captured,0.21,0.21,0.0,0,0,0,0,0,0,0
6312,2024-12-06 00:59:48,147009,58.0,20061,Merchant_20061,ecommerce,FR,FR,USD,card,web,109.32,15.0,captured,2.53,2.53,0.0,0,0,0,0,0,0,0
6313,2024-08-15 20:02:24,153738,22.0,26470,Merchant_26470,saas,ES,ES,USD,wallet,android,33.76,13.0,captured,0.32,0.32,0.0,0,0,0,0,0,0,0
6314,2025-07-20 17:04:46,112912,48.0,21799,Merchant_21799,gaming,US,US,USD,wallet,android,11.67,34.0,captured,0.3,0.3,0.0,0,0,0,0,0,0,0
6315,2025-12-18 00:40:54,104199,51.0,29198,Merchant_29198,food_delivery,TR,TR,TRY,card,android,977.12,11.0,captured,26.7,26.7,0.0,0,0,0,0,1,0,0
6316,2024-03-28 21:53:05,111848,62.0,21889,Merchant_21889,marketplace,AE,AE,USD,card,ios,22.51,0.0,captured,0.62,0.62,0.0,0,0,0,0,0,0,0
6317,2025-12-04 23:42:35,105620,45.0,20298,Merchant_20298,saas,TR,TR,TRY,card,android,548.22,6.0,captured,16.97,16.97,0.0,0,0,0,0,0,0,0
6318,2025-11-19 22:16:07,150029,44.0,23761,Merchant_23761,ecommerce,TR,TR,TRY,card,web,1481.11,20.0,captured,49.57,49.57,0.0,0,0,0,0,0,1,0
6319,2024-04-14 01:50:55,193656,37.0,23494,Merchant_23494,saas,IT,IT,EUR,card,android,17.06,2.0,captured,0.28,0.28,0.0,0,0,0,0,0,0,0
6320,2024-02-09 23:00:54,135351,34.0,23522,Merchant_23522,ecommerce,TR,TR,TRY,card,web,3358.48,45.0,captured,110.34,110.34,0.0,0,0,0,0,0,0,0
6321,2025-06-05 21:28:25,125671,49.0,29267,Merchant_29267,ecommerce,GB,GB,USD,card,android,20.27,4.0,captured,0.49,0.49,0.0,0,0,0,0,0,0,0
6322,2024-02-26 16:45:04,123459,34.0,22744,Merchant_22744,ecommerce,TR,TR,TRY,card,android,1975.63,26.0,captured,40.06,40.06,0.0,0,0,0,0,0,0,0
6323,2025-03-14 14:06:05,198134,37.0,28373,Merchant_28373,travel,FR,FR,USD,card,ios,38.94,9.0,captured,1.28,1.28,0.0,0,0,0,0,0,0,0
6324,2024-02-17 06:31:52,195892,61.0,21626,Merchant_21626,travel,DE,DE,USD,card,ios,114.03,2.0,captured,4.19,4.19,0.0,0,0,0,0,0,0,0
6325,2025-05-19 04:08:12,164851,56.0,26167,Merchant_26167,saas,US,US,USD,card,android,48.18,11.0,failed,1.47,0.0,0.0,0,0,0,0,0,0,0
6326,2024-06-18 03:28:15,146337,46.0,21308,Merchant_21308,ecommerce,GB,GB,EUR,unknown,android,8.71,15.0,refunded,0.2,0.0,0.0,0,0,0,1,0,0,0
6327,2024-03-11 05:15:58,115981,37.0,22292,Merchant_22292,gaming,TR,TR,TRY,card,ios,1083.62,17.0,captured,22.62,22.62,0.0,0,0,0,0,0,0,0
6328,2024-02-18 15:05:53,192880,44.0,21480,Merchant_21480,ecommerce,TR,NL,TRY,card,android,1664.52,16.0,failed,33.99,0.0,0.0,0,0,0,0,0,1,1
6329,2024-05-17 15:34:21,100135,31.0,23304,Merchant_23304,ecommerce,AE,AE,USD,card,android,46.18,13.0,captured,1.34,1.34,0.0,0,0,0,0,0,0,0
6330,2025-01-29 17:58:44,116399,56.0,24597,Merchant_24597,saas,IT,ES,USD,bank_transfer,android,29.69,12.0,captured,0.6,0.6,0.0,0,0,0,0,0,0,1
6331,2024-02-25 22:42:33,167863,18.0,28578,Merchant_28578,saas,NL,AE,EUR,card,ios,24.86,1.0,captured,0.72,0.72,0.0,0,0,0,0,0,0,1
6332,2025-08-08 15:49:45,118346,24.0,27562,Merchant_27562,saas,FR,FR,EUR,card,android,7.57,6.0,captured,0.19,0.19,0.0,0,0,0,0,0,0,0
6333,2025-03-17 00:25:52,110822,42.0,26982,Merchant_26982,food_delivery,US,US,EUR,card,web,22.33,20.0,captured,0.48,0.48,0.0,0,0,0,0,0,0,0
6334,2024-08-05 00:43:54,159602,48.0,24888,Merchant_24888,utilities,GB,GB,USD,card,android,25.36,9.0,captured,0.61,0.61,0.0,0,0,0,0,0,0,0
6335,2025-12-21 05:04:32,102623,54.0,22856,Merchant_22856,food_delivery,FR,FR,USD,card,android,20.15,11.0,captured,0.51,0.51,0.0,1,0,0,0,1,0,0
6336,2025-04-25 17:36:28,126987,25.0,22965,Merchant_22965,gaming,TR,TR,TRY,card,android,322.75,19.0,captured,7.52,7.52,0.0,0,0,0,0,0,0,0
6337,2025-05-05 13:10:08,164272,54.0,21322,Merchant_21322,ecommerce,US,US,USD,card,web,78.51,14.0,refunded,2.15,0.0,0.0,0,0,0,0,0,0,0
6338,2024-05-06 23:32:37,118493,28.0,26645,Merchant_26645,saas,TR,TR,TRY,card,android,1239.27,12.0,captured,33.8,33.8,0.0,0,0,0,0,1,0,0
6339,2025-06-02 20:32:31,175931,44.0,27806,Merchant_27806,saas,US,US,EUR,card,web,21.37,8.0,refunded,0.61,0.0,0.0,0,0,0,0,0,1,0
6340,2025-02-12 05:04:34,109468,20.0,25477,Merchant_25477,gaming,FR,FR,EUR,bank_transfer,ios,5.92,23.0,captured,0.13,0.13,0.0,0,0,0,0,0,0,0
6341,2025-12-19 17:55:47,161326,46.0,25761,Merchant_25761,ecommerce,US,US,EUR,card,android,20.32,14.0,captured,0.37,0.37,0.0,0,0,0,0,0,0,0
6342,2024-12-14 22:30:45,107626,24.0,23723,Merchant_23723,unknown,FR,FR,EUR,card,web,28.27,10.0,captured,0.97,0.97,0.0,0,0,1,0,0,0,0
6343,2025-05-09 22:45:44,173178,27.0,29633,Merchant_29633,food_delivery,ES,ES,EUR,wallet,web,50.92,27.0,captured,0.82,0.82,0.0,1,0,0,0,0,0,0
6344,2024-09-06 00:34:43,175316,45.0,28874,Merchant_28874,marketplace,IT,IT,EUR,wallet,web,41.65,19.0,captured,1.1,1.1,0.0,0,0,0,0,0,0,0
6345,2024-01-30 07:58:52,179481,36.0,24064,Merchant_24064,ecommerce,AE,AE,USD,card,ios,27.69,4.0,captured,0.65,0.65,0.0,0,0,0,0,0,0,0
6346,2024-04-03 09:06:02,128216,19.0,27549,Merchant_27549,food_delivery,IT,IT,EUR,card,android,35.83,16.0,captured,0.78,0.78,0.0,0,0,0,0,0,0,0
6347,2025-09-24 21:56:17,123629,67.0,23489,Merchant_23489,ecommerce,US,US,USD,wallet,ios,55.84,8.0,failed,1.64,0.0,0.0,0,0,0,0,0,0,0
6348,2025-06-22 19:53:28,197840,64.0,21237,Merchant_21237,ecommerce,FR,FR,EUR,card,web,37.04,9.0,captured,0.9,0.9,0.0,0,0,0,0,0,0,0
6349,2024-09-23 05:09:49,172948,21.0,22907,Merchant_22907,ecommerce,DE,DE,USD,card,android,59.43,1.0,refunded,1.17,0.0,0.0,0,0,0,0,0,0,0
6350,2025-05-24 09:53:27,118311,38.0,28344,Merchant_28344,food_delivery,ES,ES,EUR,card,ios,36.53,12.0,captured,0.57,0.57,0.0,0,0,0,0,0,0,0
6351,2024-01-04 04:27:02,102918,42.0,24818,Merchant_24818,saas,GB,GB,EUR,card,unknown,50.76,5.0,captured,1.39,1.39,0.0,0,1,0,0,0,0,0
